BoundaryLayerThickness,Voltage,Value
80.0,-1.1860164713206587,-15.518825600350922
80.0,-1.1980164713206585,-15.42146006593738
80.0,-1.1899835286793419,-15.134717028916976
80.0,-1.1779835286793414,-14.911558755626992
80.0,-1.1659835286793416,-14.712327429853307
80.0,-1.1539835286793418,-14.489571874885113
80.0,-1.1419835286793414,-14.217666985787
80.0,-1.1299835286793416,-13.87518897475762
80.0,-1.117983528679342,-13.442601544083367
80.0,-1.1059835286793422,-12.90299688698476
80.0,-1.0939835286793425,-12.244387308923317
80.0,-1.081983528679342,-11.462773767894257
80.0,-1.0699835286793422,-10.56500916738497
80.0,-1.0579835286793424,-9.570292036952257
80.0,-1.045983528679342,-8.50934779207105
80.0,-1.0339835286793422,-7.42105242446771
80.0,-1.0219835286793426,-6.3471670281163695
80.0,-1.0099835286793428,-5.326544542072821
80.0,-0.997983528679343,-4.390309395580086
80.0,-0.9859835286793426,-3.559064394779904
80.0,-0.9739835286793429,-2.842410410569445
80.0,-0.9619835286793431,-2.240351162444544
80.0,-0.9499835286793427,-1.7457694870873781
80.0,-0.937983528679343,-1.347153123504647
80.0,-0.9259835286793432,-1.0309874376594712
80.0,-0.9139835286793434,-0.7835381306675551
80.0,-0.9019835286793436,-0.5919908410573476
80.0,-0.8899835286793432,-0.4450525348393451
80.0,-0.8779835286793435,-0.3331663717722155
80.0,-0.8659835286793438,-0.2484831199761152
80.0,-0.8539835286793434,-0.184700262563766
80.0,-0.8419835286793436,-0.13684471769160422
80.0,-0.8299835286793438,-0.10104571813197845
80.0,-0.817983528679344,-0.0743232364059565
80.0,-0.8059835286793443,-0.05440357313755212
80.0,-0.7939835286793439,-0.03956551308029402
80.0,-0.7819835286793434,-0.02851596476854143
80.0,-0.7699835286793437,-0.02029174091415989
80.0,-0.7579835286793439,-0.014182974466875237
80.0,-0.7459835286793435,-0.00967286246605776
80.0,-0.733983528679343,-0.0063879642372479985
80.0,-0.7219835286793432,-0.004054338980172704
80.0,-0.7099835286793434,-0.002459033475985443
80.0,-0.6979835286793431,-0.0014222592901772858
80.0,-0.6859835286793426,-0.0007861557842975382
80.0,-0.6739835286793429,-0.000417686525691113
80.0,-0.6619835286793431,-0.00021493869304298159
80.0,-0.6499835286793426,-0.00010796179066142327
80.0,-0.6379835286793422,-5.3290750692857845e-5
