ScanRate,Voltage,Value
0.005,-1.1899835286793377,-0.8966968159876174
0.005,-1.1779835286793376,-0.8581247886730563
0.005,-1.1659835286793372,-0.8237890427586442
0.005,-1.1539835286793374,-0.7921745285333144
0.005,-1.1419835286793374,-0.762286288753175
0.005,-1.129983528679337,-0.733252820358995
0.005,-1.1179835286793376,-0.7042493860420427
0.005,-1.1059835286793371,-0.6744783425656125
0.005,-1.0939835286793378,-0.6431837195890657
0.005,-1.0819835286793373,-0.6096979257971423
0.005,-1.0699835286793382,-0.5735173840661081
0.005,-1.0579835286793378,-0.5343946664133392
0.005,-1.0459835286793384,-0.4924226311724514
0.005,-1.033983528679338,-0.4480788462367706
0.005,-1.0219835286793386,-0.4022040193536176
0.005,-1.0099835286793382,-0.35590775406227226
0.005,-0.9979835286793388,-0.31042053186775487
0.005,-0.9859835286793384,-0.2669292868721837
0.005,-0.973983528679339,-0.2264365412064136
0.005,-0.9619835286793386,-0.18967066893366544
0.005,-0.9499835286793392,-0.15705555611122357
0.005,-0.9379835286793388,-0.12873084756293743
0.005,-0.9259835286793394,-0.10460449529080701
0.005,-0.913983528679339,-0.08441796081672609
0.005,-0.9019835286793397,-0.06780838675951072
0.005,-0.8899835286793393,-0.05435749314739057
0.005,-0.8779835286793399,-0.043620509887316694
0.005,-0.8659835286793395,-0.03512934256861893
0.005,-0.8539835286793402,-0.028375217102922012
0.005,-0.8419835286793398,-0.022833858976274605
0.005,-0.8299835286793404,-0.018112362582112972
0.005,-0.81798352867934,-0.01405274924159024
0.005,-0.8059835286793406,-0.010628379655612776
0.005,-0.7939835286793402,-0.007818589327565757
0.005,-0.7819835286793408,-0.005576743740395541
0.005,-0.7699835286793404,-0.0038407985189640847
0.005,-0.757983528679341,-0.0025433640596612076
0.005,-0.7459835286793406,-0.0016143883860792925
0.005,-0.7339835286793412,-0.0009814943278947527
0.005,-0.7219835286793408,-0.0005727111565895578
0.005,-0.7099835286793416,-0.00032217055850227805
