Voltage,K⁺,H⁺,HCO₃⁻,CO₃²⁻,CO₂,OH⁻,CO
-0.2,1.4090302374965649,2.4499351363194085e-6,0.005891958962421261,1.1348450752221169e-7,0.032105970023967034,4.185395286935179e-9,8.60040803144766e-19
-0.19005658074074075,1.3272110102085166,2.3079511075193006e-6,0.006255937791906872,1.2792329303500115e-7,0.032109841291870375,4.443950257732062e-9,4.710802123443298e-19
-0.1801131614814815,1.249339142658985,2.17281717063615e-6,0.006646733630123656,1.443860116586595e-7,0.032113997979134355,4.721554882926953e-9,2.5819081393880897e-19
-0.17016974222222223,1.1752453692614702,2.0442395930892677e-6,0.007066762511927952,1.6318834858087035e-7,0.0321184657918848,5.019925410200119e-9,1.4160041341412722e-19
-0.15525461333333335,1.0708400384192205,1.8630614689613303e-6,0.0077575360181860445,1.9660583795948679e-7,0.0321258138418031,5.510621322351825e-9,5.758213202914062e-20
-0.13746773333333334,0.9562739957701837,1.6642514297396544e-6,0.008689606039461614,2.4661242973268846e-7,0.032135729203052604,6.1727239437411435e-9,1.9730858328306238e-20
-0.12264533333333334,0.8685262081251776,1.5119802400081044e-6,0.009570312447176203,2.9904766639535906e-7,0.032145098592058635,6.798340054025058e-9,8.096233522929359e-21
-0.11029333333333334,0.8004399180077907,1.3938284256619698e-6,0.01038718123753194,3.521812299797989e-7,0.03215378913856613,7.3786086551823035e-9,3.8586812818809536e-21
-0.1,0.747022478864698,1.3011320061106712e-6,0.011132684422079136,4.044487224472687e-7,0.03216172063817817,7.908182186650667e-9,2.082670916192222e-21
-0.08970666666666667,0.6964909005913175,1.213443659083599e-6,0.011943582416496063,4.6538931536390305e-7,0.03217034806453002,8.484209390108515e-9,1.1250163546009827e-21
-0.07941333333333334,0.6487262628773657,1.1305570267045059e-6,0.012826713936912572,5.366006290220722e-7,0.032179744194310037,9.111548196585022e-9,6.082166814380671e-22
-0.06912,0.6036149792877898,1.0522750085971926e-6,0.013789710279680532,6.200009931060115e-7,0.03218999024053654,9.795619552150872e-9,3.290961274426396e-22
-0.053680000000000005,0.5406865724217099,9.430752170501535e-7,0.015402849645332074,7.731303966982284e-7,0.0322071540262405,1.0941524664734682e-8,1.311921652724454e-22
-0.0364,0.47662103854991006,8.319028828125575e-7,0.017485261554826104,9.956258995923893e-7,0.03222931144805033,1.2420780892931658e-8,4.6975519853964254e-23
-0.022,0.428047199669409,7.476138221270915e-7,0.019482286641644794,1.2352234634360967e-6,0.03225056084780423,1.3839381979526529e-8,1.9996279564071257e-23
-0.01,0.3907168296425045,6.828358417424883e-7,0.02135688963623049,1.4834508136744104e-6,0.03227050801273745,1.5171019655290208e-8,9.825757848774827e-24
